GO_Type	Slim_GO_ID	Slim_GO_Name	Input_Accession	Input_GOID	Input_GO_Name
F	GO:0016787	hydrolase activity	XM_004489598	GO:0002161	aminoacyl-tRNA editing activity
F	GO:0016787	hydrolase activity	XM_004485821	GO:0050285	sinapine esterase activity
F	GO:0016787	hydrolase activity	XM_004485823	GO:0050285	sinapine esterase activity
F	GO:0016787	hydrolase activity	XM_027331699	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds
F	GO:0016787	hydrolase activity	XM_027331706	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds
F	GO:0016787	hydrolase activity	XM_004506007	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds
F	GO:0016787	hydrolase activity	XM_004507258	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds
F	GO:0016787	hydrolase activity	XM_004507259	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds
F	GO:0016787	hydrolase activity	XM_004507260	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds
F	GO:0016787	hydrolase activity	XM_004507261	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds
F	GO:0016787	hydrolase activity	XM_004507262	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds
F	GO:0016787	hydrolase activity	XM_012718796	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds
F	GO:0016787	hydrolase activity	XM_004485840	GO:0008234	cysteine-type peptidase activity
F	GO:0016787	hydrolase activity	XM_004501410	GO:0004222	metalloendopeptidase activity
F	GO:0016787	hydrolase activity	XM_004511225	GO:0004222	metalloendopeptidase activity
F	GO:0016787	hydrolase activity	XM_004485641	GO:0008441	3'(2'),5'-bisphosphate nucleotidase activity
F	GO:0016787	hydrolase activity	XM_004485664	GO:0008441	3'(2'),5'-bisphosphate nucleotidase activity
F	GO:0016787	hydrolase activity	XM_004501693	GO:0004559	alpha-mannosidase activity
F	GO:0016787	hydrolase activity	XM_004501420	GO:0004197	cysteine-type endopeptidase activity
F	GO:0016787	hydrolase activity	XM_004485963	GO:0042973	glucan endo-1,3-beta-D-glucosidase activity
F	GO:0016787	hydrolase activity	XM_004486112	GO:0042973	glucan endo-1,3-beta-D-glucosidase activity
F	GO:0016787	hydrolase activity	XM_004507367	GO:0042973	glucan endo-1,3-beta-D-glucosidase activity
F	GO:0016787	hydrolase activity	XM_004502456	GO:0004190	aspartic-type endopeptidase activity
F	GO:0016787	hydrolase activity	XM_004486461	GO:0004650	polygalacturonase activity
F	GO:0016787	hydrolase activity	XM_004489641	GO:0004650	polygalacturonase activity
F	GO:0016787	hydrolase activity	XM_004498370	GO:0004650	polygalacturonase activity
F	GO:0016787	hydrolase activity	XM_004490519	GO:0102483	scopolin beta-glucosidase activity
F	GO:0016787	hydrolase activity	XM_004489861	GO:0004445	inositol-polyphosphate 5-phosphatase activity
F	GO:0016787	hydrolase activity	XM_004485882	GO:0016791	phosphatase activity
F	GO:0016787	hydrolase activity	XM_004511221	GO:0004407	histone deacetylase activity
F	GO:0016787	hydrolase activity	XM_004485813	GO:0016887	ATP hydrolysis activity
F	GO:0016787	hydrolase activity	XM_004489552	GO:0016887	ATP hydrolysis activity
F	GO:0016787	hydrolase activity	XM_004489652	GO:0016887	ATP hydrolysis activity
F	GO:0016787	hydrolase activity	XM_004489892	GO:0016887	ATP hydrolysis activity
F	GO:0016787	hydrolase activity	XM_004501410	GO:0016887	ATP hydrolysis activity
F	GO:0016787	hydrolase activity	XM_004504760	GO:0016887	ATP hydrolysis activity
F	GO:0016787	hydrolase activity	XM_004507273	GO:0016887	ATP hydrolysis activity
F	GO:0016787	hydrolase activity	XM_027334272	GO:0031176	endo-1,4-beta-xylanase activity
F	GO:0016787	hydrolase activity	XM_004485798	GO:0003924	GTPase activity
F	GO:0016787	hydrolase activity	XM_004489494	GO:0003924	GTPase activity
F	GO:0016787	hydrolase activity	XM_004499314	GO:0003924	GTPase activity
F	GO:0016787	hydrolase activity	XM_004485822	GO:0016788	hydrolase activity, acting on ester bonds
F	GO:0016787	hydrolase activity	XM_004489546	GO:0016788	hydrolase activity, acting on ester bonds
F	GO:0016787	hydrolase activity	XM_012715167	GO:0016788	hydrolase activity, acting on ester bonds
F	GO:0016787	hydrolase activity	XM_004489942	GO:0004556	alpha-amylase activity
F	GO:0016787	hydrolase activity	XM_027330451	GO:0004843	thiol-dependent deubiquitinase
F	GO:0016787	hydrolase activity	XM_004485812	GO:0010945	CoA pyrophosphatase activity
F	GO:0016787	hydrolase activity	XM_004485692	GO:0004038	allantoinase activity
F	GO:0016787	hydrolase activity	XM_004490153	GO:0017057	6-phosphogluconolactonase activity
F	GO:0016787	hydrolase activity	XM_004485699	GO:0016787	hydrolase activity
F	GO:0016787	hydrolase activity	XM_004485807	GO:0016787	hydrolase activity
F	GO:0016787	hydrolase activity	XM_004485992	GO:0016787	hydrolase activity
F	GO:0016787	hydrolase activity	XM_004486084	GO:0016787	hydrolase activity
F	GO:0016787	hydrolase activity	XM_004489635	GO:0016787	hydrolase activity
F	GO:0016787	hydrolase activity	XM_004490004	GO:0016787	hydrolase activity
F	GO:0016787	hydrolase activity	XM_027333606	GO:0016787	hydrolase activity
F	GO:0016787	hydrolase activity	XM_012717796	GO:0016787	hydrolase activity
F	GO:0016787	hydrolase activity	XM_004511228	GO:0016787	hydrolase activity
F	GO:0016787	hydrolase activity	XM_004485903	GO:0016298	lipase activity
F	GO:0016787	hydrolase activity	XM_004486228	GO:0004252	serine-type endopeptidase activity
F	GO:0016787	hydrolase activity	XM_004507360	GO:0004252	serine-type endopeptidase activity
F	GO:0016787	hydrolase activity	XM_004485804	GO:0004806	triglyceride lipase activity
F	GO:0016787	hydrolase activity	XM_004485906	GO:0004806	triglyceride lipase activity
F	GO:0016787	hydrolase activity	XM_004501410	GO:0004176	ATP-dependent peptidase activity
F	GO:0016787	hydrolase activity	XM_004507360	GO:0004176	ATP-dependent peptidase activity
F	GO:0016787	hydrolase activity	XM_004489571	GO:0046556	alpha-L-arabinofuranosidase activity
F	GO:0016787	hydrolase activity	XM_004486240	GO:0016799	hydrolase activity, hydrolyzing N-glycosyl compounds
F	GO:0016787	hydrolase activity	XM_004485825	GO:0008970	phospholipase A1 activity
F	GO:0030234	enzyme regulator activity	XM_004485633	GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity
F	GO:0030234	enzyme regulator activity	XM_004503502	GO:0061133	endopeptidase activator activity
F	GO:0030234	enzyme regulator activity	XM_004489514	GO:0019888	protein phosphatase regulator activity
F	GO:0030246	carbohydrate binding	XM_004486106	GO:2001070	starch binding
F	GO:0030246	carbohydrate binding	XM_004501693	GO:0030246	carbohydrate binding
F	GO:0030246	carbohydrate binding	XM_027333606	GO:0030247	polysaccharide binding
F	GO:0038023	signaling receptor activity	XM_004485805	GO:0038023	signaling receptor activity
F	GO:0038023	signaling receptor activity	XM_004485858	GO:0038023	signaling receptor activity
F	GO:0140110	transcription regulator activity	XM_012719608	GO:0003714	transcription corepressor activity
F	GO:0140110	transcription regulator activity	XM_027331637	GO:0003714	transcription corepressor activity
F	GO:0140110	transcription regulator activity	XM_004502143	GO:0003712	transcription coregulator activity
P	GO:0000003	reproduction	XM_004489598	GO:0048608	reproductive structure development
P	GO:0000003	reproduction	XM_004485625	GO:0048544	recognition of pollen
P	GO:0000003	reproduction	XM_004485624	GO:0048544	recognition of pollen
P	GO:0000003	reproduction	XM_027335979	GO:0048544	recognition of pollen
P	GO:0000003	reproduction	XM_004506047	GO:0010154	fruit development
P	GO:0000003	reproduction	XM_004485722	GO:0000003	reproduction
P	GO:0000003	reproduction	XM_004485780	GO:0009793	embryo development ending in seed dormancy
P	GO:0000003	reproduction	XM_004486452	GO:0051445	regulation of meiotic cell cycle
P	GO:0000003	reproduction	XM_004501696	GO:0051321	meiotic cell cycle
P	GO:0000003	reproduction	XM_004501425	GO:2000028	regulation of photoperiodism, flowering
P	GO:0000003	reproduction	XM_004511228	GO:0007131	reciprocal meiotic recombination
P	GO:0005975	carbohydrate metabolic process	XM_004489650	GO:0006012	galactose metabolic process
P	GO:0005975	carbohydrate metabolic process	XM_027334272	GO:0000272	polysaccharide catabolic process
P	GO:0005975	carbohydrate metabolic process	XM_004485722	GO:0006075	(1->3)-beta-D-glucan biosynthetic process
P	GO:0005975	carbohydrate metabolic process	XM_004489497	GO:0045490	pectin catabolic process
P	GO:0005975	carbohydrate metabolic process	XM_004485963	GO:0005975	carbohydrate metabolic process
P	GO:0005975	carbohydrate metabolic process	XM_004486112	GO:0005975	carbohydrate metabolic process
P	GO:0005975	carbohydrate metabolic process	XM_004486461	GO:0005975	carbohydrate metabolic process
P	GO:0005975	carbohydrate metabolic process	XM_004489496	GO:0005975	carbohydrate metabolic process
P	GO:0005975	carbohydrate metabolic process	XM_004489641	GO:0005975	carbohydrate metabolic process
P	GO:0005975	carbohydrate metabolic process	XM_027331699	GO:0005975	carbohydrate metabolic process
P	GO:0005975	carbohydrate metabolic process	XM_027331706	GO:0005975	carbohydrate metabolic process
P	GO:0005975	carbohydrate metabolic process	XM_004489942	GO:0005975	carbohydrate metabolic process
P	GO:0005975	carbohydrate metabolic process	XM_004490153	GO:0005975	carbohydrate metabolic process
P	GO:0005975	carbohydrate metabolic process	XM_004498370	GO:0005975	carbohydrate metabolic process
P	GO:0005975	carbohydrate metabolic process	XM_004507258	GO:0005975	carbohydrate metabolic process
P	GO:0005975	carbohydrate metabolic process	XM_004507259	GO:0005975	carbohydrate metabolic process
P	GO:0005975	carbohydrate metabolic process	XM_004507260	GO:0005975	carbohydrate metabolic process
P	GO:0005975	carbohydrate metabolic process	XM_004507261	GO:0005975	carbohydrate metabolic process
P	GO:0005975	carbohydrate metabolic process	XM_004507262	GO:0005975	carbohydrate metabolic process
P	GO:0005975	carbohydrate metabolic process	XM_004507367	GO:0005975	carbohydrate metabolic process
P	GO:0005975	carbohydrate metabolic process	XM_012718796	GO:0005975	carbohydrate metabolic process
P	GO:0005975	carbohydrate metabolic process	XM_004485775	GO:0005980	glycogen catabolic process
P	GO:0005975	carbohydrate metabolic process	XM_004489522	GO:0006006	glucose metabolic process
P	GO:0005975	carbohydrate metabolic process	XM_012714402	GO:0009251	glucan catabolic process
P	GO:0005975	carbohydrate metabolic process	XM_004490519	GO:0009251	glucan catabolic process
P	GO:0005975	carbohydrate metabolic process	XM_004506007	GO:0010411	xyloglucan metabolic process
P	GO:0005975	carbohydrate metabolic process	XM_012714161	GO:0005978	glycogen biosynthetic process
P	GO:0005975	carbohydrate metabolic process	XM_004507405	GO:0005978	glycogen biosynthetic process
P	GO:0005975	carbohydrate metabolic process	XM_004501693	GO:0006013	mannose metabolic process
P	GO:0005975	carbohydrate metabolic process	XM_004489571	GO:0046373	L-arabinose metabolic process
P	GO:0005975	carbohydrate metabolic process	XM_004486106	GO:0019252	starch biosynthetic process
P	GO:0005975	carbohydrate metabolic process	XM_012714161	GO:0019252	starch biosynthetic process
P	GO:0005975	carbohydrate metabolic process	XM_004507405	GO:0019252	starch biosynthetic process
P	GO:0006091	generation of precursor metabolites and energy	XM_004486455	GO:0009052	pentose-phosphate shunt, non-oxidative branch
P	GO:0006091	generation of precursor metabolites and energy	XM_004485775	GO:0005980	glycogen catabolic process
P	GO:0006091	generation of precursor metabolites and energy	XM_004489522	GO:0009051	pentose-phosphate shunt, oxidative branch
P	GO:0006091	generation of precursor metabolites and energy	XM_004490153	GO:0009051	pentose-phosphate shunt, oxidative branch
P	GO:0006091	generation of precursor metabolites and energy	XM_004489532	GO:0022900	electron transport chain
P	GO:0006091	generation of precursor metabolites and energy	XM_012714161	GO:0005978	glycogen biosynthetic process
P	GO:0006091	generation of precursor metabolites and energy	XM_004507405	GO:0005978	glycogen biosynthetic process
P	GO:0006139	nucleobase-containing compound metabolic process	XM_012712736	GO:0043488	regulation of mRNA stability
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004489598	GO:0106074	aminoacyl-tRNA metabolism involved in translational fidelity
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004485656	GO:0000398	mRNA splicing, via spliceosome
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004489555	GO:0006273	lagging strand elongation
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004489555	GO:0071897	DNA biosynthetic process
P	GO:0006139	nucleobase-containing compound metabolic process	XM_027332855	GO:0071897	DNA biosynthetic process
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004498485	GO:0071897	DNA biosynthetic process
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004489598	GO:0006438	valyl-tRNA aminoacylation
P	GO:0006139	nucleobase-containing compound metabolic process	XM_027334280	GO:0006351	transcription, DNA-templated
P	GO:0006139	nucleobase-containing compound metabolic process	XM_012717759	GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
P	GO:0006139	nucleobase-containing compound metabolic process	XM_012712709	GO:0031124	mRNA 3'-end processing
P	GO:0006139	nucleobase-containing compound metabolic process	XM_012719608	GO:0045892	negative regulation of transcription, DNA-templated
P	GO:0006139	nucleobase-containing compound metabolic process	XM_027331637	GO:0045892	negative regulation of transcription, DNA-templated
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004485647	GO:0006397	mRNA processing
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004485697	GO:0006397	mRNA processing
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004485817	GO:0006397	mRNA processing
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004486349	GO:0006397	mRNA processing
P	GO:0006139	nucleobase-containing compound metabolic process	XM_027333871	GO:0006397	mRNA processing
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004499544	GO:0006397	mRNA processing
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004485923	GO:0045893	positive regulation of transcription, DNA-templated
P	GO:0006139	nucleobase-containing compound metabolic process	XM_027336267	GO:0046496	nicotinamide nucleotide metabolic process
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004496851	GO:0000472	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004485662	GO:0006308	DNA catabolic process
P	GO:0006139	nucleobase-containing compound metabolic process	XM_027332855	GO:0015074	DNA integration
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004485719	GO:0002128	tRNA nucleoside ribose methylation
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004489555	GO:0006281	DNA repair
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004485697	GO:0008380	RNA splicing
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004496851	GO:0000480	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004485784	GO:0030488	tRNA methylation
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004489555	GO:0006310	DNA recombination
P	GO:0006139	nucleobase-containing compound metabolic process	XM_027332855	GO:0006310	DNA recombination
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004485718	GO:0009451	RNA modification
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004485808	GO:0009451	RNA modification
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004485818	GO:0009451	RNA modification
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004494921	GO:0009113	purine nucleobase biosynthetic process
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004486240	GO:0006139	nucleobase-containing compound metabolic process
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004511214	GO:0071951	conversion of methionyl-tRNA to N-formyl-methionyl-tRNA
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004485650	GO:0006355	regulation of transcription, DNA-templated
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004485700	GO:0006355	regulation of transcription, DNA-templated
P	GO:0006139	nucleobase-containing compound metabolic process	XM_004485711	GO:0006355	regulation of transcription, DNA-templated
